uri,label,pageRank,influenced_out,influenced_in,influenced_total,almaMater_out,knownFor_out,notableWork_out,religion_out,ideology_out,field_in,almaMater_in,religion_in,ideology_in,fields,likely_religion_or_belief,likely_institution,likely_field_or_discipline,dbpedia_is_person
<http://dbpedia.org/resource/Nathan_Widder>,Nathan Widder,0.5998035620023069,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Albert_Schweitzer>,Albert Schweitzer,0.5989551940707792,1,3,4,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/J._Moufawad-Paul>,J. Moufawad-Paul,0.5980092280306126,0,8,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Éamon_de_Valera>,Éamon de Valera,0.5962500000000002,1,0,1,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Thomas_Kilduff>,Thomas Kilduff,0.5962500000000002,0,0,0,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ibn_Abd_al-Hadi>,Ibn Abd al-Hadi,0.5962500000000002,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mo_Gilligan>,Mo Gilligan,0.5962500000000002,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jandino_Asporaat>,Jandino Asporaat,0.5962500000000002,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Louis_Augustin_Guillaume_Bosc>,Louis Augustin Guillaume Bosc,0.5962500000000002,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_Seyfort_Ruegg>,David Seyfort Ruegg,0.5962500000000002,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Syed_Shujaat_Ali_Qadri>,Syed Shujaat Ali Qadri,0.5962500000000002,1,4,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Louis_Agassiz_Fuertes>,Louis Agassiz Fuertes,0.5962500000000002,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nikša_Gligo>,Nikša Gligo,0.5962500000000002,0,3,3,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Frame_(theologian)>,John Frame (theologian),0.5958340965875957,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Shields_Warren>,Shields Warren,0.5957187500000001,2,3,5,3,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Friedrich_Tiedemann>,Friedrich Tiedemann,0.5954947977749552,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Henry_George>,Henry George,0.5947938728187177,34,6,40,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Georges_Bataille>,Georges Bataille,0.5947223532108206,15,12,27,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/P._D._Premasiri>,P. D. Premasiri,0.5943375000000002,0,3,3,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ibn_Mada'>,Ibn Mada',0.5941166064783322,1,4,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Hans-Georg_Gadamer>,Hans-Georg Gadamer,0.5937228428159516,21,15,36,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Lionel_Snell>,Lionel Snell,0.5929605183940915,1,6,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Brad_R._Roth>,Brad R. Roth,0.5928714718499193,0,2,2,5,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Henri_Lefebvre>,Henri Lefebvre,0.5922433892632116,14,13,27,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gregory_Bateson>,Gregory Bateson,0.5919620334592087,34,7,41,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Anderson_(philosopher)>,John Anderson (philosopher),0.5918761554496736,7,6,13,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nancy_Chodorow>,Nancy Chodorow,0.5917305995527415,1,4,5,4,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ferdinand_de_Saussure>,Ferdinand de Saussure,0.5897473604980403,21,5,26,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jacob_Bernoulli>,Jacob Bernoulli,0.5895924737969165,0,2,2,0,16,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_M._Berry>,David M. Berry,0.5895077753130757,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ladislaus_Bortkiewicz>,Ladislaus Bortkiewicz,0.5892092893999786,2,3,5,4,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Oscar_Horta>,Oscar Horta,0.5880764205351213,1,1,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Democritus>,Democritus,0.5879977931554572,8,6,14,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Christian_Friedrich_Ecklon>,Christian Friedrich Ecklon,0.5866875,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Terrell_Ward_Bynum>,Terrell Ward Bynum,0.5865054813786079,0,7,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ivan_Sechenov>,Ivan Sechenov,0.5859518237663012,5,6,11,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Monaldo_Leopardi>,Monaldo Leopardi,0.5851309748238102,4,7,11,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Peter_Singer>,Peter Singer,0.5846383488661157,18,8,26,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Sergey_Paramonov_(entomologist)>,Sergey Paramonov (entomologist),0.5845511830696285,0,5,5,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Wycliffe>,John Wycliffe,0.5845112702487022,9,6,15,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Masahiro_Morioka>,Masahiro Morioka,0.5831480936226047,0,8,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/May_Mandelbaum_Edel>,May Mandelbaum Edel,0.5828944183016829,0,4,4,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Erich_Przywara>,Erich Przywara,0.5827870772013094,6,14,20,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/George_C._Homans>,George C. Homans,0.5815998269042322,4,8,12,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Brian_Massumi>,Brian Massumi,0.5815910173472829,0,7,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Timothy_Morton>,Timothy Morton,0.5806210221542532,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jofish_Kaye>,Jofish Kaye,0.5805704587196804,0,0,0,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Lucilio_Vanini>,Lucilio Vanini,0.5795806628367579,1,5,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alfred_Korzybski>,Alfred Korzybski,0.5792274497168182,8,5,13,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Max_Stirner>,Max Stirner,0.5789357199245868,40,13,53,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mario_Javier_Saban>,Mario Javier Saban,0.5784102426362312,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Joseph_Takahashi>,Joseph Takahashi,0.5783147343750001,0,4,4,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ivan_Ergić>,Ivan Ergić,0.576861793439825,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Radovan_Nastić>,Radovan Nastić,0.576861793439825,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jonathan_Fruoco>,Jonathan Fruoco,0.5758364898987063,0,2,2,2,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ernst_Bloch>,Ernst Bloch,0.5757758505904471,9,6,15,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Brian_Leiter>,Brian Leiter,0.575169267120887,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Richard_R._Wright_Jr.>,Richard R. Wright Jr.,0.5750000000000002,4,4,8,3,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jules_Verne>,Jules Verne,0.5750000000000002,0,0,0,0,0,6,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/August_Schleicher>,August Schleicher,0.5748540907979979,3,6,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Keith_Frankish>,Keith Frankish,0.5745711678513127,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Al-Kindi>,Al-Kindi,0.5745087659247805,10,7,17,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Samuel_Edward_Konkin_III>,Samuel Edward Konkin III,0.5742517911658487,3,7,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Augustus_De_Morgan>,Augustus De Morgan,0.5737816662173729,3,3,6,2,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Eva_Frommer>,Eva Frommer,0.5734135300785683,0,2,2,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Luise_Drüke>,Luise Drüke,0.5732717072833013,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Andrew_Sherratt>,Andrew Sherratt,0.5723881387515828,0,2,2,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gabriel_Marcel>,Gabriel Marcel,0.5715958564566964,10,11,21,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Karl_Polanyi>,Karl Polanyi,0.5714954903102909,30,13,43,0,0,0,0,0,0,0,0,0,"[Economic history, Economic anthropology, Economic sociology]",False,False,False,True
<http://dbpedia.org/resource/Bryan_Reynolds_(scholar)>,Bryan Reynolds (scholar),0.5713955427132953,0,8,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Éric_Pichet>,Éric Pichet,0.571190917739854,0,8,8,3,0,0,0,0,0,0,0,0,[Corporate governance],False,False,False,True
<http://dbpedia.org/resource/John_Gray_(philosopher)>,John Gray (philosopher),0.5710779907166906,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Bas_van_Fraassen>,Bas van Fraassen,0.5709809466924579,6,5,11,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Bo_Burnham>,Bo Burnham,0.5701231250000001,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Drew_Lynch>,Drew Lynch,0.5701231250000001,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/John_Hick>,John Hick,0.5689684596062499,0,9,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Antoine_Laurent_de_Jussieu>,Antoine Laurent de Jussieu,0.568625,3,3,6,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Stefano_Bloch>,Stefano Bloch,0.5684576286807306,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mladen_Dolar>,Mladen Dolar,0.567636174923098,2,7,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mirza_Mazhar_Jan-e-Janaan>,Mirza Mazhar Jan-e-Janaan,0.5666517857142858,4,5,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Bakul_Harshadrai_Dholakia>,Bakul Harshadrai Dholakia,0.5664967033217914,3,3,6,1,0,0,0,0,0,0,0,0,"[Competitive Strategy, Economic planning, Economic Policy, Managerial economics]",False,False,False,True
<http://dbpedia.org/resource/Hans_Vaihinger>,Hans Vaihinger,0.5664849013799718,5,8,13,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Leonore_Herzenberg>,Leonore Herzenberg,0.5654865267857144,1,7,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/George_Selgin>,George Selgin,0.5652807914772127,1,6,7,2,0,0,0,0,0,0,0,0,"[Monetary theory, Macroeconomics]",False,False,False,True
<http://dbpedia.org/resource/B._R._Ambedkar>,B. R. Ambedkar,0.5651894046906697,3,2,5,5,0,0,0,0,0,0,0,1,[],False,False,False,True
<http://dbpedia.org/resource/Alexander_of_Aphrodisias>,Alexander of Aphrodisias,0.5651069980502402,6,5,11,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Nancy_Fraser>,Nancy Fraser,0.5644446785964237,1,6,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Mulford_B._Foster>,Mulford B. Foster,0.5643750000000001,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Kelvyn_Jones>,Kelvyn Jones,0.5643750000000001,0,4,4,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Swami_Vivekananda>,Swami Vivekananda,0.5643750000000001,2,0,2,0,0,0,1,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Snell_Putney>,Snell Putney,0.5638843250489249,0,10,10,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Lee_Altenberg>,Lee Altenberg,0.5638171694885877,0,5,5,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Isaiah_Berlin>,Isaiah Berlin,0.5634476379393993,11,16,27,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jane_S._Richardson>,Jane S. Richardson,0.5633457320305235,0,4,4,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/David_Blitz>,David Blitz,0.5628645052864945,2,3,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Erasmus>,Erasmus,0.5620723726163241,6,3,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jordi_Pigem>,Jordi Pigem,0.5620145735520249,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Victor_Ernest_Shelford>,Victor Ernest Shelford,0.5619843750000001,2,3,5,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alice_Crary>,Alice Crary,0.5611118623910791,1,5,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Samuel_Myers_Jr.>,Samuel Myers Jr.,0.5609891246263857,0,1,1,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Giovanni_Battista_Riccioli>,Giovanni Battista Riccioli,0.5595937500000001,4,3,7,0,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Norman_Geschwind>,Norman Geschwind,0.5595714249172378,1,3,4,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Pavel_Materna>,Pavel Materna,0.5595200705685475,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Crispin_Wright>,Crispin Wright,0.5584867837062969,9,6,15,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_Clyde_Martin_Jr.>,William Clyde Martin Jr.,0.558454866186105,0,3,3,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Harry_Lee_Poe>,Harry Lee Poe,0.558,0,2,2,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Anthony_B._Pinn>,Anthony B. Pinn,0.558,0,4,4,2,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Dawn_Bowdish>,Dawn Bowdish,0.558,0,0,0,3,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alexandra_Navrotsky>,Alexandra Navrotsky,0.5578126270302773,1,0,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Patricia_Churchland>,Patricia Churchland,0.5575015792540663,1,4,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edward_C._Harwood>,Edward C. Harwood,0.5573504476925522,0,9,9,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Abraham_Gottlob_Werner>,Abraham Gottlob Werner,0.5562946875,3,0,3,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Amir_Kulal>,Amir Kulal,0.5562946875,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/José_Manuel_Briceño_Guerrero>,José Manuel Briceño Guerrero,0.5562630134338543,1,4,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Muhammad_Farooq_Khan>,Muhammad Farooq Khan,0.5546235401998753,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Sabina_Leonelli>,Sabina Leonelli,0.5537500000000001,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Axel_Honneth>,Axel Honneth,0.5536897321235738,4,11,15,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jill_Walker_Rettberg>,Jill Walker Rettberg,0.553623219649573,0,3,3,0,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Thomas_Cajetan>,Thomas Cajetan,0.5532470717303455,12,7,19,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Errol_Harris>,Errol Harris,0.552741286968837,0,7,7,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jaime_Eyzaguirre>,Jaime Eyzaguirre,0.5524720081205406,4,4,8,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Emanuel_Margoliash>,Emanuel Margoliash,0.5524370535714287,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/William_Rowan_Hamilton>,William Rowan Hamilton,0.5523023497367268,2,3,5,1,18,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Semyon_Frank>,Semyon Frank,0.5511355224837177,1,9,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Theodosius_Dobzhansky>,Theodosius Dobzhansky,0.5511303865615732,2,4,6,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Josef_Pieper>,Josef Pieper,0.5510607090893203,4,8,12,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Annie_Massy>,Annie Massy,0.5507142857142857,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Richard_Ritter_von_Strigl>,Richard Ritter von Strigl,0.5503910104715435,0,5,5,1,0,0,0,0,0,0,0,0,"[Political science, Law, Economics, Philosophy]",False,False,False,True
<http://dbpedia.org/resource/David_Harvey>,David Harvey,0.5501446902354679,9,11,20,1,8,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jakob_Schegk>,Jakob Schegk,0.5499113916720464,2,3,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Robin_Ince>,Robin Ince,0.5496938991557323,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jacques_Maritain>,Jacques Maritain,0.5494322288150298,14,9,23,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Omar_Lizardo>,Omar Lizardo,0.5493725277960175,0,3,3,2,5,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gillian_Rose>,Gillian Rose,0.5485621657992168,5,16,21,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ahmed_Al-Waeli>,Ahmed Al-Waeli,0.5484375,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/João_Murça_Pires>,João Murça Pires,0.5484375,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jakob_Klaesi>,Jakob Klaesi,0.5472322776524122,0,5,5,2,3,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Maurice_Berger>,Maurice Berger,0.5468554030285038,0,5,5,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Steven_Novella>,Steven Novella,0.5468113894049834,0,6,6,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Jerome_Lettvin>,Jerome Lettvin,0.5455463455713725,1,7,8,1,1,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Johann_Winter_von_Andernach>,Johann Winter von Andernach,0.5452425119118752,2,2,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Danese_Cooper>,Danese Cooper,0.5447453125000001,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Predrag_Palavestra>,Predrag Palavestra,0.5442580829897417,0,1,1,1,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Paul-André_Meyer>,Paul-André Meyer,0.5441515103212228,0,3,3,1,2,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Marcel_Proust>,Marcel Proust,0.5437572245064456,5,5,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Damascius>,Damascius,0.5435625705064449,0,5,5,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Norman_Malcolm>,Norman Malcolm,0.5432475083820725,4,5,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Giuseppe_Peano>,Giuseppe Peano,0.5429571013703249,2,4,6,1,10,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Wilhelm_Dilthey>,Wilhelm Dilthey,0.5425988437665452,13,8,21,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Saddam_Hussein>,Saddam Hussein,0.5413497074460949,0,1,1,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Patricia_M._Shields>,Patricia M. Shields,0.5410733740561514,0,4,4,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Polly_Arnold>,Polly Arnold,0.540758172283578,0,3,3,2,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Gemistos_Plethon>,Gemistos Plethon,0.5394870376896647,7,2,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Ibn_Arabi>,Ibn Arabi,0.5392392192760943,13,2,15,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Dean_Zimmerman_(philosopher)>,Dean Zimmerman (philosopher),0.5391689153343339,0,6,6,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edward_Stringham>,Edward Stringham,0.5383902474653891,0,7,7,3,0,0,0,0,0,0,0,0,[Political economy],False,False,False,True
<http://dbpedia.org/resource/Jacques_Bouveresse>,Jacques Bouveresse,0.538337877997788,0,3,3,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Alenka_Zupančič>,Alenka Zupančič,0.5381089448573841,2,8,10,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Edward_Said>,Edward Said,0.5369776853654984,10,14,24,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Justus_von_Liebig>,Justus von Liebig,0.5369731809765512,5,2,7,2,18,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Zhao_Tingyang>,Zhao Tingyang,0.5367423977088442,0,9,9,0,0,0,0,0,0,0,0,0,[],False,False,False,True
<http://dbpedia.org/resource/Peter_Medawar>,Peter Medawar,0.5359631227186563,0,6,6,0,2,0,0,0,0,0,0,0,[],False,False,False,True
